region,lga,ward_merge,village_merge,select_wpt_name,new_wpt_name,wpt_name,wpt_code,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,wpt_call_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,call_nonfunctional_functional,call_functional_nonfunctional,wpt_pbr_scheme,scheme_merge,scheme_name_change,wpt_gps,wpt_image,numbertaps
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Malongoza_05023043031WP14,NA,Kwa_Mzee_Malongoza_05023043031WP14,05023043031WP14,communal_standpipe,NA,Not_functional,2,NA,Not_functional,NA,NA,NA,NA,NA,Mvuh,World  bank,NA,-7.2009733 37.8513283 103.5999984741211 3.5,http://classic.ona.io/api/v1/files/2401025?filename=pbrtz/attachments/1474441999405.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa maleta,Kwa maleta,NA,communal_standpipe,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2022338 37.850844 119.80000305175781 4.5,http://classic.ona.io/api/v1/files/2401020?filename=pbrtz/attachments/1474442534886.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzee mzelu,Kwa mzee mzelu,NA,handpump_borehole,NA,Not_functional,1 6,NA,NA,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2014229 37.8565689 105.30000305175781 5.0,http://classic.ona.io/api/v1/files/2401021?filename=pbrtz/attachments/1474443474270.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Zingizi_05023043031WP11,NA,Kwa_Zingizi_05023043031WP11,05023043031WP11,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2038655 37.8552047 95.30000305175781 4.5,http://classic.ona.io/api/v1/files/2401039?filename=pbrtz/attachments/1474444163210.jpg,1
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mkono_05023043031WP10,NA,Kwa_Mkono_05023043031WP10,05023043031WP10,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2067262 37.8566787 103.5 5.0,http://classic.ona.io/api/v1/files/2401036?filename=pbrtz/attachments/1474444584591.jpg,1
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Lukinga_05023043031WP08,NA,Kwa_Mzee_Lukinga_05023043031WP08,05023043031WP08,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2086941 37.8572689 93.30000305175781 5.0,http://classic.ona.io/api/v1/files/2401040?filename=pbrtz/attachments/1474444981216.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa lungole,Kwa lungole,NA,handpump_borehole,NA,Not_functional,1 3 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2099522 37.859227 98.69999694824219 4.5,http://classic.ona.io/api/v1/files/2401032?filename=pbrtz/attachments/1474445345219.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_05023043031WP39,NA,Kwa_Mzee_John_05023043031WP39,05023043031WP39,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2106596 37.858748 101.0 4.5,http://classic.ona.io/api/v1/files/2401034?filename=pbrtz/attachments/1474445755943.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,POlisi,POlisi,NA,handpump_borehole,NA,Not_functional,1 3 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2123747 37.8603392 92.9000015258789 5.0,http://classic.ona.io/api/v1/files/2401042?filename=pbrtz/attachments/1474446427924.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzee mvugalo,Kwa mzee mvugalo,NA,handpump_borehole,NA,Not_functional,3 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2115787 37.8633889 106.19999694824219 4.5,http://classic.ona.io/api/v1/files/2401043?filename=pbrtz/attachments/1474446970328.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Ofisini_Ya_kata ,Ofisini_Ya_kata ,NA,handpump_borehole,NA,Not_functional,7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2125331 37.8610078 109.69999694824219 5.0,http://classic.ona.io/api/v1/files/2401044?filename=pbrtz/attachments/1474448090160.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Hasila,Kwa Hasila,NA,handpump_borehole,NA,Not_functional,1 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2286288 37.9875468 62.400001525878906 5.0,http://classic.ona.io/api/v1/files/2400869?filename=pbrtz/attachments/1474457374673.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Daudi Poli,Kwa Daudi Poli,NA,handpump_ringwell,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2156247 37.9819809 75.69999694824219 4.5,http://classic.ona.io/api/v1/files/2400870?filename=pbrtz/attachments/1474458459067.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mazinda,Kwa mazinda,NA,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,Islamic  Foundation ,NA,-7.217292 37.9840891 71.5 5.0,http://classic.ona.io/api/v1/files/2400865?filename=pbrtz/attachments/1474459164225.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee mnyanga,Kwa mzee mnyanga,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2182888 37.9859792 93.5 4.5,http://classic.ona.io/api/v1/files/2400868?filename=pbrtz/attachments/1474460022705.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Msikitini,Msikitini,NA,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,NA,NA,NA,NA,Islamic  foundation ,NA,-7.2175678 37.9868437 60.20000076293945 4.0,http://classic.ona.io/api/v1/files/2400859?filename=pbrtz/attachments/1474460387459.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Delenga,Kwa mzee Delenga,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Islamic foundation ,NA,-7.2189777 37.985294 77.0999984741211 4.5,http://classic.ona.io/api/v1/files/2400864?filename=pbrtz/attachments/1474460902102.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Poli,Kwa mzee Poli,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Islamic foundation ,NA,-7.2208721 37.9859871 68.19999694824219 5.0,http://classic.ona.io/api/v1/files/2400911?filename=pbrtz/attachments/1474461289186.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Tega,Kwa mzee Tega,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2265479 37.9879702 49.400001525878906 5.0,http://classic.ona.io/api/v1/files/2400902?filename=pbrtz/attachments/1474461906868.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Shuleni,Shuleni,NA,handpump_ringwell,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2321361 37.9882101 73.5999984741211 4.0,http://classic.ona.io/api/v1/files/2400909?filename=pbrtz/attachments/1474462403287.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa shati,Kwa shati,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2343322 37.9871037 65.80000305175781 5.0,http://classic.ona.io/api/v1/files/2400910?filename=pbrtz/attachments/1474463378222.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa makuhi,Kwa makuhi,NA,handpump_ringwell,NA,Not_functional,7,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2444601 37.9984522 85.80000305175781 4.5,http://classic.ona.io/api/v1/files/2400903?filename=pbrtz/attachments/1474464616401.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Ngalima,Kwa Ngalima,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2474442 37.9618806 73.5 5.0,http://classic.ona.io/api/v1/files/2400913?filename=pbrtz/attachments/1474466571512.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Barabarani,Barabarani,NA,handpump_ringwell,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2317328 37.9539392 78.69999694824219 5.0,http://classic.ona.io/api/v1/files/2400912?filename=pbrtz/attachments/1474467844141.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Nkwama_05023043041WP23,NA,Kwa_Mzee_Nkwama_05023043041WP23,05023043041WP23,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,NA,NA,NA,NA,"Holand
",NA,-7.2125574 37.9868787 60.29999923706055 5.0,http://classic.ona.io/api/v1/files/2400926?filename=pbrtz/attachments/1474526367141.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,NA,Mzee Mkopi,Mzee Mkopi,NA,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2207344 37.9910232 69.0 5.0,http://classic.ona.io/api/v1/files/2400916?filename=pbrtz/attachments/1474526710126.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Biti_Gudi_05023043041WP25,NA,Kwa_Biti_Gudi_05023043041WP25,05023043041WP25,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2274941 37.9952314 72.4000015258789 5.0,http://classic.ona.io/api/v1/files/2400922?filename=pbrtz/attachments/1474527298329.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,NA,Kwa kwapu,Kwa kwapu,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2297992 37.9966172 73.4000015258789 5.0,http://classic.ona.io/api/v1/files/2400918?filename=pbrtz/attachments/1474527740147.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Kusa_05023043041WP26,NA,Kwa_Mzee_Kusa_05023043041WP26,05023043041WP26,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2292912 37.9969446 70.9000015258789 3.5,http://classic.ona.io/api/v1/files/2400923?filename=pbrtz/attachments/1474528051151.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Mwinyigoha_05023043041WP27,NA,Kwa_Mzee_Mwinyigoha_05023043041WP27,05023043041WP27,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2317653 37.9963043 84.5 5.0,http://classic.ona.io/api/v1/files/2400930?filename=pbrtz/attachments/1474528806573.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,Shuleni_05023043041WP28,NA,Shuleni_05023043041WP28,05023043041WP28,handpump_borehole,NA,Not_functional,6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2345373 38.0023924 68.5 5.0,http://classic.ona.io/api/v1/files/2400929?filename=pbrtz/attachments/1474529841959.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Mlali_05023043041WP22,NA,Kwa_Mzee_Mlali_05023043041WP22,05023043041WP22,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2447298 38.0042944 61.20000076293945 5.0,http://classic.ona.io/api/v1/files/2400937?filename=pbrtz/attachments/1474532893487.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Kwa mzee bata,Kwa mzee bata,NA,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2461845 38.0044623 82.9000015258789 5.0,http://classic.ona.io/api/v1/files/2400932?filename=pbrtz/attachments/1474533272777.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Ufole_05023043041WP20,NA,Kwa_Mzee_Ufole_05023043041WP20,05023043041WP20,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2488365 38.004509 60.900001525878906 4.5,http://classic.ona.io/api/v1/files/2400931?filename=pbrtz/attachments/1474533648900.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Kwa kiburuge,Kwa kiburuge,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2515555 38.0049358 74.5 5.0,http://classic.ona.io/api/v1/files/2400934?filename=pbrtz/attachments/1474533978661.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Kinzowela_05023043041WP18,NA,Kwa_Mzee_Kinzowela_05023043041WP18,05023043041WP18,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2549576 38.0063281 67.0999984741211 5.0,http://classic.ona.io/api/v1/files/2400938?filename=pbrtz/attachments/1474534489944.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Bwila juu,Bwila juu,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2563758 38.006744 57.900001525878906 5.0,http://classic.ona.io/api/v1/files/2400942?filename=pbrtz/attachments/1474534934639.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Chini,NA,Kwa mnambala shuleni,Kwa mnambala shuleni,NA,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2590381 38.0091128 68.19999694824219 4.5,http://classic.ona.io/api/v1/files/2400952?filename=pbrtz/attachments/1474535480637.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kizinga_05023043041WP09,NA,Kwa_Mzee_Kizinga_05023043041WP09,05023043041WP09,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2642202 38.0145059 66.30000305175781 5.0,http://classic.ona.io/api/v1/files/2400949?filename=pbrtz/attachments/1474536059368.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Tupa_05023043041WP10,NA,Kwa_Mzee_Tupa_05023043041WP10,05023043041WP10,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2677199 38.0175237 71.5 5.0,http://classic.ona.io/api/v1/files/2400947?filename=pbrtz/attachments/1474536595791.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Mkanga_05023043041WP11,NA,Kwa_Mzee_Mkanga_05023043041WP11,05023043041WP11,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2693597 38.0195407 60.20000076293945 4.5,http://classic.ona.io/api/v1/files/2400943?filename=pbrtz/attachments/1474537012391.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Dinongo_05023043041WP12,NA,Kwa_Mzee_Dinongo_05023043041WP12,05023043041WP12,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2707381 38.0199676 72.9000015258789 5.0,http://classic.ona.io/api/v1/files/2400944?filename=pbrtz/attachments/1474537422848.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kibuhile_05023043041WP13,NA,Kwa_Mzee_Kibuhile_05023043041WP13,05023043041WP13,handpump_borehole,NA,Not_functional,4 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2697793 38.0217386 63.400001525878906 5.0,http://classic.ona.io/api/v1/files/2400958?filename=pbrtz/attachments/1474537871000.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Nyagongo_05023043041WP14,NA,Kwa_Nyagongo_05023043041WP14,05023043041WP14,handpump_borehole,NA,Not_functional,4 6 7,NA,Functional,NA,more_3_months,NA,NA,NA,NA,Holand ,NA,-7.2711809 38.0243075 42.29999923706055 5.0,http://classic.ona.io/api/v1/files/2400957?filename=pbrtz/attachments/1474538420714.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Mtoni_05023043041WP15,NA,Mtoni_05023043041WP15,05023043041WP15,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2760681 38.026096 61.900001525878906 4.0,http://classic.ona.io/api/v1/files/2400956?filename=pbrtz/attachments/1474539343697.jpg,1
Morogoro,Morogoro,Mvuha,Mvuha,Kwa_Mkangara_05023043031WP55,NA,Kwa_Mkangara_05023043031WP55,05023043031WP55,communal_standpipe,NA,Not_functional,2 5 7,NA,Not_functional,NA,NA,NA,NA,NA,Mvuha/Dalla_Water_Supply,World  bank,"From Dala To Mvuha but the scheme
belong to world bank",-7.1949998 37.8535994 79.5 5.0,http://classic.ona.io/api/v1/files/2400962?filename=pbrtz/attachments/1474554366446.jpg,1
Morogoro,Morogoro,Mvuha,Mvuha,NA,Kwa Jamda,Kwa Jamda,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.1903368 37.8536298 113.80000305175781 6.0,http://classic.ona.io/api/v1/files/2400960?filename=pbrtz/attachments/1474554896167.jpg,NA
Pwani,Kibaha,Ruvu,Ruvu Station,Kwa_Urembo_06023011061WP11_160,NA,Kwa_Urembo_06023011061WP11_160,06023011061WP11_160,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,upper_Ruvu,LGA,Mistaken,-6.8069889 38.6599994 2.0999999046325684 5.0,http://classic.ona.io/api/v1/files/2401879?filename=pbrtz/attachments/1474622553353.jpg,2
Pwani,Kibaha,Ruvu,Ruvu Station,Chekechea_06023011061WP08_157,NA,Chekechea_06023011061WP08_157,06023011061WP08_157,communal_standpipe,NA,Not_functional,4 10,NA,Functional,NA,more_3_months,NA,NA,NA,upper_Ruvu,LGA,Misreporting,-6.8084092 38.6587971 4.199999809265137 5.0,http://classic.ona.io/api/v1/files/2401869?filename=pbrtz/attachments/1474622998797.jpg,1
Pwani,Kibaha,Ruvu,Ruvu Station,Madrasa_06023011061WP09_158,NA,Madrasa_06023011061WP09_158,06023011061WP09_158,handpump_borehole,NA,Not_functional,1 3 6,NA,Functional,NA,more_3_months,NA,NA,NA,upper_Ruvu,JICA,MISUNDERSTANDING,-6.8086113 38.6586187 15.199999809265137 5.0,http://classic.ona.io/api/v1/files/2401876?filename=pbrtz/attachments/1474623316972.jpg,1
Pwani,Kibaha,Ruvu,Ruvu Station,Sokoni_06023011061WP07_156,NA,Sokoni_06023011061WP07_156,06023011061WP07_156,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,upper_Ruvu,LGA,MISUNDERSTANDING,-6.8082674 38.6571374 -11.600000381469727 4.0,http://classic.ona.io/api/v1/files/2401874?filename=pbrtz/attachments/1474623914969.jpg,2
Pwani,Kibaha,Ruvu,Ruvu Station,NA,Sokoni 2,Sokoni 2,NA,communal_standpipe,NA,Not_functional,2 10,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-6.8082504 38.6570339 17.299999237060547 4.5,http://classic.ona.io/api/v1/files/2401877?filename=pbrtz/attachments/1474624136876.jpg,NA
Pwani,Kibaha,Ruvu,Ruvu Station,NA,Mahakamani,Mahakamani,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-6.8080804 38.6559494 10.399999618530273 5.0,http://classic.ona.io/api/v1/files/2401871?filename=pbrtz/attachments/1474624509019.jpg,NA
Pwani,Kibaha,Ruvu,Ruvu Station,NA,Mahakamani 2,Mahakamani 2,NA,communal_standpipe,NA,Not_functional,4 10,NA,NA,NA,NA,NA,NA,NA,NA,JICA,NA,-6.8080793 38.6560029 3.9000000953674316 5.0,http://classic.ona.io/api/v1/files/2401892?filename=pbrtz/attachments/1474624902941.jpg,NA
Pwani,Kibaha,Ruvu,Ruvu Station,NA,Ruvu station sekondari,Ruvu station sekondari,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-6.8126435 38.6576722 9.399999618530273 4.0,http://classic.ona.io/api/v1/files/2401891?filename=pbrtz/attachments/1474625709474.jpg,NA
Pwani,Kibaha,Ruvu,Ruvu Station,NA,RUVU STATION SEKONDARI,RUVU STATION SEKONDARI,NA,communal_standpipe,NA,Not_functional,4 9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,JICA,NA,-6.8126697 38.6576613 11.699999809265137 5.0,http://classic.ona.io/api/v1/files/2401890?filename=pbrtz/attachments/1474625943377.jpg,NA
