region,lga,ward_merge,village_merge,select_wpt_name,new_wpt_name,wpt_name,wpt_code,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,wpt_call_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,call_nonfunctional_functional,call_functional_nonfunctional,wpt_pbr_scheme,scheme_merge,scheme_name_change,lat,long,wpt_image,numbertaps
Morogoro,Morogoro,Kisemu,Mtamba,NA,Mzee bobesha,Mzee bobesha,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila scheme,NA,-7.077978821,37.7751277,http://classic.ona.io/api/v1/files/2391261?filename=pbrtz/attachments/1474462371200.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mamba_05023043223WP16,NA,Kwa_Mamba_05023043223WP16,05023043223WP16,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,NA,NA,NA,Mtam,Kibana,NA,-7.075932567,37.77484777,http://classic.ona.io/api/v1/files/2391259?filename=pbrtz/attachments/1474462646710.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,Kota_05023043223WP15,NA,Kota_05023043223WP15,05023043223WP15,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Mkom,Mkom,NA,-7.077047192,37.77698088,http://classic.ona.io/api/v1/files/2391263?filename=pbrtz/attachments/1474462898257.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,NA,Sembete spring,Sembete spring,NA,other,Spring,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.075784677,37.77782586,http://classic.ona.io/api/v1/files/2391260?filename=pbrtz/attachments/1474463163354.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kwa pascali,Kwa pascali,NA,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,Kibana,NA,-7.062922012,37.78014869,http://classic.ona.io/api/v1/files/2391280?filename=pbrtz/attachments/1474463758517.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kigong'o Mwisho,Kigong'o Mwisho,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.063400244,37.7797144,http://classic.ona.io/api/v1/files/2391274?filename=pbrtz/attachments/1474463981302.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Banzi_05023043223WP35,NA,Kwa_Banzi_05023043223WP35,05023043223WP35,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,Mkom,Mtukila,NA,-7.0653783,37.77859879,http://classic.ona.io/api/v1/files/2391279?filename=pbrtz/attachments/1474464290442.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Selina_05023043223WP34,NA,Kwa_Selina_05023043223WP34,05023043223WP34,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,Mkom,Mtukila,NA,-7.067380676,37.77875195,http://classic.ona.io/api/v1/files/2391275?filename=pbrtz/attachments/1474464471694.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mzee_Humbi_05023043223WP14,NA,Kwa_Mzee_Humbi_05023043223WP14,05023043223WP14,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,Mkom,Mtukila,NA,-7.078500619,37.77731495,http://classic.ona.io/api/v1/files/2391288?filename=pbrtz/attachments/1474465003443.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kwa Mzee Monzolo,Kwa Mzee Monzolo,NA,communal_standpipe,NA,Not_functional,8,NA,NA,NA,NA,NA,NA,NA,NA,Kibana,NA,-7.079689326,37.77749873,http://classic.ona.io/api/v1/files/2391292?filename=pbrtz/attachments/1474465249672.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kwa Allmasi,Kwa Allmasi,NA,communal_standpipe,NA,Not_functional,8 9,NA,NA,NA,NA,NA,NA,NA,NA,Kibana,NA,-7.080469064,37.77782398,http://classic.ona.io/api/v1/files/2391293?filename=pbrtz/attachments/1474465460539.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kibandubandu spring,Kibandubandu spring,NA,other,Spring,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.080569971,37.77759653,http://classic.ona.io/api/v1/files/2391295?filename=pbrtz/attachments/1474465584916.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kwa Fuko,Kwa Fuko,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.08071268,37.77574202,http://classic.ona.io/api/v1/files/2391286?filename=pbrtz/attachments/1474465868395.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Polisi,Polisi,NA,communal_standpipe,NA,Not_functional,8 7,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.080417139,37.77502446,http://classic.ona.io/api/v1/files/2391334?filename=pbrtz/attachments/1474466037645.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Mtamba Sokoine,Mtamba Sokoine,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.082112535,37.77485257,http://classic.ona.io/api/v1/files/2391330?filename=pbrtz/attachments/1474466255736.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Msikitini,Msikitini,NA,communal_standpipe,NA,Not_functional,8,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.083467812,37.77523272,http://classic.ona.io/api/v1/files/2391329?filename=pbrtz/attachments/1474466487326.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Zahanati,Zahanati,NA,communal_standpipe,NA,Not_functional,8 7,NA,NA,NA,NA,NA,NA,NA,NA,Kibana,NA,-7.084912181,37.77598684,http://classic.ona.io/api/v1/files/2391333?filename=pbrtz/attachments/1474466712319.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Zanahati,Zanahati,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.084952132,37.77643188,http://classic.ona.io/api/v1/files/2391345?filename=pbrtz/attachments/1474466981108.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mzee_Chamene_05023043223WP12,NA,Kwa_Mzee_Chamene_05023043223WP12,05023043223WP12,communal_standpipe,NA,Not_functional,9,NA,Functional,NA,more_3_months,NA,NA,NA,Mtam,Mtukila,NA,-7.085582522,37.77566085,http://classic.ona.io/api/v1/files/2391347?filename=pbrtz/attachments/1474467363489.jpg,1
Morogoro,Morogoro,Kisemu,Mtamba,NA,Mtamba shuleni,Mtamba shuleni,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.086617398,37.77205869,http://classic.ona.io/api/v1/files/2391343?filename=pbrtz/attachments/1474467595413.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Kwa Bibi Butwa,Kwa Bibi Butwa,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.084358587,37.77171054,http://classic.ona.io/api/v1/files/2391348?filename=pbrtz/attachments/1474467885255.jpg,NA
Morogoro,Morogoro,Kisemu,Mtamba,NA,Gezaulole,Gezaulole,NA,communal_standpipe,NA,Not_functional,8 9 10,NA,NA,NA,NA,NA,NA,NA,NA,Mtukila,NA,-7.083464428,37.77437735,http://classic.ona.io/api/v1/files/2391358?filename=pbrtz/attachments/1474468114773.jpg,NA
Dodoma,Kondoa,Soera,Soera,Kwa_Labai_01013014281WP18,NA,Kwa_Labai_01013014281WP18,01013014281WP18,communal_standpipe,NA,Not_functional,2,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.593198756,35.73146346,http://classic.ona.io/api/v1/files/2391488?filename=pbrtz/attachments/1474436707707.jpg,1
Dodoma,Kondoa,Soera,Soera,Shuleni_01013014281WP19,NA,Shuleni_01013014281WP19,01013014281WP19,communal_standpipe,NA,Not_functional,2,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.592262765,35.7346737,http://classic.ona.io/api/v1/files/2391491?filename=pbrtz/attachments/1474437177360.jpg,1
Dodoma,Kondoa,Soera,Soera,Kwa_Simpi_01013014281WP20,NA,Kwa_Simpi_01013014281WP20,01013014281WP20,communal_standpipe,NA,Not_functional,2,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.596215128,35.73992849,http://classic.ona.io/api/v1/files/2391495?filename=pbrtz/attachments/1474438005269.jpg,1
Dodoma,Kondoa,Soera,Soera,Madina_01013014281WP22,NA,Madina_01013014281WP22,01013014281WP22,communal_standpipe,NA,Not_functional,2,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.604113315,35.73722319,http://classic.ona.io/api/v1/files/2391489?filename=pbrtz/attachments/1474439033683.jpg,1
Dodoma,Kondoa,Soera,Soera,Msikitini_01013014281WP21,NA,Msikitini_01013014281WP21,01013014281WP21,communal_standpipe,NA,Not_functional,2 10,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.597887451,35.73538513,http://classic.ona.io/api/v1/files/2391496?filename=pbrtz/attachments/1474439809498.jpg,1
Dodoma,Kondoa,Soera,Soera,Kwa_Mora_01013014281WP23,NA,Kwa_Mora_01013014281WP23,01013014281WP23,communal_standpipe,NA,Not_functional,2 8,NA,Functional,NA,more_3_months,NA,NA,NA,Soera,World Bank,Misreporting,-4.588446513,35.7284838,http://classic.ona.io/api/v1/files/2391497?filename=pbrtz/attachments/1474441048169.jpg,1
Dodoma,Kondoa,Busi,Busi,Kwa_Mzee_Muindi_01013014031WP18,NA,Kwa_Mzee_Muindi_01013014031WP18,01013014031WP18,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,Busi,NA,-4.849862259,36.05314437,http://classic.ona.io/api/v1/files/2391509?filename=pbrtz/attachments/1474471433328.jpg,1
Dodoma,Kondoa,Busi,Busi,Kwa_Jafari_01013014031WP27,NA,Kwa_Jafari_01013014031WP27,01013014031WP27,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Busi,Busi,NA,-4.84471782,36.05936032,http://classic.ona.io/api/v1/files/2391503?filename=pbrtz/attachments/1474472358857.jpg,1
Dodoma,Kondoa,Busi,Busi,Kwa_Ijuma_01013014031WP17,NA,Kwa_Ijuma_01013014031WP17,01013014031WP17,communal_standpipe,NA,Not_functional,9 10,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,Busi,NA,-4.847222229,36.0528892,http://classic.ona.io/api/v1/files/2391502?filename=pbrtz/attachments/1474473119402.jpg,1
Dodoma,Kondoa,Busi,Busi,Hospitalini_01013014031WP19,NA,Hospitalini_01013014031WP19,01013014031WP19,communal_standpipe,NA,Not_functional,9 10,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,Busi,NA,-4.849952447,36.05040686,http://classic.ona.io/api/v1/files/2391508?filename=pbrtz/attachments/1474473625700.jpg,1
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP20,NA,Shule_Ya_Secondari_Busi_01013014031WP20,01013014031WP20,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Busi,World Bank,Misreporting,-4.851904554,36.046157,http://classic.ona.io/api/v1/files/2391505?filename=pbrtz/attachments/1474474322807.jpg,1
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP21,NA,Shule_Ya_Secondari_Busi_01013014031WP21,01013014031WP21,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Busi,World Bank,Misreporting,-4.852125016,36.04568498,http://classic.ona.io/api/v1/files/2391504?filename=pbrtz/attachments/1474474447751.jpg,1
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP22,NA,Shule_Ya_Secondari_Busi_01013014031WP22,01013014031WP22,communal_standpipe,NA,Not_functional,10,NA,Functional,NA,less_month,NA,NA,NA,Busi,World Bank,Misreporting,-4.852627493,36.0460673,http://classic.ona.io/api/v1/files/2391507?filename=pbrtz/attachments/1474474664395.jpg,1
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Msingi_Busi_01013014031WP23,NA,Shule_Ya_Msingi_Busi_01013014031WP23,01013014031WP23,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,Busi,NA,-4.853686564,36.04779793,http://classic.ona.io/api/v1/files/2391506?filename=pbrtz/attachments/1474474950569.jpg,1
Dodoma,Kondoa,Busi,Busi,Kochochi_01013014031WP24,NA,Kochochi_01013014031WP24,01013014031WP24,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,BSSF,Misreporting,-4.853342292,36.05211717,http://classic.ona.io/api/v1/files/2391519?filename=pbrtz/attachments/1474475607532.jpg,1
Dodoma,Kondoa,Busi,Busi,Kwa_Isambu_01013014031WP25,NA,Kwa_Isambu_01013014031WP25,01013014031WP25,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Busi,BSSF,Misreporting,-4.859730377,36.05124874,http://classic.ona.io/api/v1/files/2391520?filename=pbrtz/attachments/1474476360548.jpg,1
Dodoma,Kondoa,Busi,Busi,Majengo_01013014031WP26,NA,Majengo_01013014031WP26,01013014031WP26,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Busi,BSSF,Misreporting,-4.862320021,36.05429459,http://classic.ona.io/api/v1/files/2391516?filename=pbrtz/attachments/1474476897453.jpg,1
Dodoma,Kondoa,Busi,Busi,Kwa_Jafari_01013014031WP27,NA,Kwa_Jafari_01013014031WP27,01013014031WP27,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Busi,BSSF,Misreporting,-4.862710992,36.05199202,http://classic.ona.io/api/v1/files/2391517?filename=pbrtz/attachments/1474477223273.jpg,1
Dodoma,Kondoa,Busi,Busi,Mbuga_Ya_Starehe_01013014031WP28,NA,Mbuga_Ya_Starehe_01013014031WP28,01013014031WP28,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Busi,BSSF,Misreporting,-4.86528927,36.05220412,http://classic.ona.io/api/v1/files/2391518?filename=pbrtz/attachments/1474477548412.jpg,1
Dodoma,Kondoa,Itololo,Itololo,Kwa_Hawa_01013014291WP66,NA,Kwa_Hawa_01013014291WP66,01013014291WP66,communal_standpipe,NA,Not_functional,NA,NA,Functional,NA,more_3_months,NA,NA,NA,Kwa,Kiredep,Misreporting,-4.512539121,35.79948986,http://classic.ona.io/api/v1/files/2391605?filename=pbrtz/attachments/1474451344138.jpg,1
Dodoma,Kondoa,Itololo,Itololo,NA,Msikitini,Msikitini,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kiredep,NA,-4.508887687,35.80319822,http://classic.ona.io/api/v1/files/2391606?filename=pbrtz/attachments/1474451751716.jpg,NA
Dodoma,Kondoa,Itololo,Itololo,Kwa_Musuri_01013014291WP65,NA,Kwa_Musuri_01013014291WP65,01013014291WP65,communal_standpipe,NA,Not_functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Kwa,Kiredep,Misreporting,-4.510534181,35.80877811,http://classic.ona.io/api/v1/files/2391607?filename=pbrtz/attachments/1474452081774.jpg,1
Dodoma,Kondoa,Itololo,Itololo,NA,Kwa Kirei,Kwa Kirei,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-4.516140966,35.80690321,http://classic.ona.io/api/v1/files/2391604?filename=pbrtz/attachments/1474453295990.jpg,NA
Dodoma,Kondoa,Itololo,Itololo,Kwa_Mjore_01013014291WP68,NA,Kwa_Mjore_01013014291WP68,01013014291WP68,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Kwa,Kiredep,Misreporting,-4.523365153,35.79702149,http://classic.ona.io/api/v1/files/2391612?filename=pbrtz/attachments/1474453854577.jpg,1
Dodoma,Kondoa,Itololo,Itololo,NA,Kwa Masai,Kwa Masai,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-4.517425973,35.79794035,http://classic.ona.io/api/v1/files/2391611?filename=pbrtz/attachments/1474454569307.jpg,NA
Dodoma,Kondoa,Itololo,Itololo,NA,Kwa Matei,Kwa Matei,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-4.517806897,35.79507812,http://classic.ona.io/api/v1/files/2391613?filename=pbrtz/attachments/1474454842844.jpg,NA
Dodoma,Kondoa,Itololo,Itololo,Mdasiru_01013014291WP67,NA,Mdasiru_01013014291WP67,01013014291WP67,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Kwa,LGA,Misreporting,-4.517878382,35.79369188,http://classic.ona.io/api/v1/files/2391610?filename=pbrtz/attachments/1474455070530.jpg,1
Dodoma,Kondoa,Itololo,Itololo,Kwa_Mzee_Kimburi_01013014291WP69,NA,Kwa_Mzee_Kimburi_01013014291WP69,01013014291WP69,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Kwa,Kiredep,Misreporting,-4.529086128,35.78926282,http://classic.ona.io/api/v1/files/2391620?filename=pbrtz/attachments/1474455568080.jpg,1
Dodoma,Kondoa,Itololo,Itololo,NA,Kwa Bubu,Kwa Bubu,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kiredep,NA,-4.52510742,35.79071675,http://classic.ona.io/api/v1/files/2391617?filename=pbrtz/attachments/1474456196376.jpg,NA
Dodoma,Kondoa,Itololo,Itololo,NA,Shule ya Msingi _Itololo,Shule ya Msingi _Itololo,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kiredep,NA,-4.519975512,35.79241735,http://classic.ona.io/api/v1/files/2391619?filename=pbrtz/attachments/1474456641419.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Mzee Jololo,Mzee Jololo,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,COWSO,NA,-5.007535461,36.23646267,http://classic.ona.io/api/v1/files/2398937?filename=pbrtz/attachments/1474537737557.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Msufini,Msufini,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomoko,NA,-5.00750415,36.23653642,http://classic.ona.io/api/v1/files/2398945?filename=pbrtz/attachments/1474537846040.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Kwa Issa Kondo,Kwa Issa Kondo,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,COWSO,NA,-5.008130286,36.23281034,http://classic.ona.io/api/v1/files/2398939?filename=pbrtz/attachments/1474538137182.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Ngariba,Ngariba,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomoko,NA,-5.008187063,36.23273278,http://classic.ona.io/api/v1/files/2398947?filename=pbrtz/attachments/1474538216814.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Sokoine,Sokoine,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,COWSO,NA,-5.004151597,36.23202629,http://classic.ona.io/api/v1/files/2398946?filename=pbrtz/attachments/1474538403141.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,NA,Hamis Mlala,Hamis Mlala,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,COWSO,NA,-5.008238446,36.22964682,http://classic.ona.io/api/v1/files/2398941?filename=pbrtz/attachments/1474538911177.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,Tangini_A_01073109091WP10,NA,Tangini_A_01073109091WP10,01073109091WP10,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,COWSO,Misreporting,-5.011248446,36.23322129,http://classic.ona.io/api/v1/files/2398951?filename=pbrtz/attachments/1474539219964.jpg,2
Dodoma,Chemba,Jangalo,Mlongia,Tangini_B_01073109091WP11,NA,Tangini_B_01073109091WP11,01073109091WP11,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,COWSO,Misreporting,-5.009605245,36.23516964,http://classic.ona.io/api/v1/files/2398953?filename=pbrtz/attachments/1474539428858.jpg,2
Dodoma,Chemba,Jangalo,Mlongia,NA,Tangini B_CCM,Tangini B_CCM,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomoko,NA,-5.009651856,36.23518917,http://classic.ona.io/api/v1/files/2398950?filename=pbrtz/attachments/1474539525053.jpg,NA
Dodoma,Chemba,Jangalo,Mlongia,Banda_La_Ngozi_01073109091WP02,NA,Banda_La_Ngozi_01073109091WP02,01073109091WP02,communal_standpipe,NA,Not_functional,NA,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Ntom,COWSO,Ntomoko scheme water points are renovated by COWSO,-5.010569948,36.2382152,http://classic.ona.io/api/v1/files/2398952?filename=pbrtz/attachments/1474539890967.jpg,2
Dodoma,Chemba,Jangalo,Mlongia,Bustani_01073109091WP01,NA,Bustani_01073109091WP01,01073109091WP01,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Ntom,COWSO,Ntomoko scheme water points are renovated by COWSO,-5.008146241,36.2388372,http://classic.ona.io/api/v1/files/2398956?filename=pbrtz/attachments/1474540159847.jpg,2
Dodoma,Chemba,Jangalo,Mlongia,NA,Shule ya msingi_Mlongia,Shule ya msingi_Mlongia,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomoko,NA,-5.012491923,36.2333634,http://classic.ona.io/api/v1/files/2398957?filename=pbrtz/attachments/1474540748828.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Godown,Godown,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.180092062,36.29298711,http://classic.ona.io/api/v1/files/2398965?filename=pbrtz/attachments/1474546020231.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Salumu Nyasuka,Salumu Nyasuka,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.185930365,36.29026469,http://classic.ona.io/api/v1/files/2398963?filename=pbrtz/attachments/1474546424337.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Juma Maige,Juma Maige,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.184951807,36.29218113,http://classic.ona.io/api/v1/files/2398968?filename=pbrtz/attachments/1474546668465.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Juma Nganyangwa,Juma Nganyangwa,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-5.183720309,36.28949308,http://classic.ona.io/api/v1/files/2398962?filename=pbrtz/attachments/1474546994575.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Juma Nganyangwa 2,Juma Nganyangwa 2,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.183698899,36.289453,http://classic.ona.io/api/v1/files/2398960?filename=pbrtz/attachments/1474547134766.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Kwa Issa Ndee,Kwa Issa Ndee,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.181418329,36.29142041,http://classic.ona.io/api/v1/files/2398977?filename=pbrtz/attachments/1474547402220.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Hamudu Kipara,Hamudu Kipara,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.181390048,36.28785261,http://classic.ona.io/api/v1/files/2398975?filename=pbrtz/attachments/1474547859378.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Msikitini,Msikitini,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.177813482,36.28821445,http://classic.ona.io/api/v1/files/2398980?filename=pbrtz/attachments/1474548173999.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Mama Aziz Nyange,Mama Aziz Nyange,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGA,NA,-5.178098108,36.28896288,http://classic.ona.io/api/v1/files/2398972?filename=pbrtz/attachments/1474548324593.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Halima Haji,Halima Haji,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.176177135,36.28956335,http://classic.ona.io/api/v1/files/2398979?filename=pbrtz/attachments/1474548601706.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Saidi Cheusi,Saidi Cheusi,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.177878048,36.29408451,http://classic.ona.io/api/v1/files/2398985?filename=pbrtz/attachments/1474548954406.jpg,NA
Dodoma,Chemba,Mrijo,Mrijo Chini,Zahanati_01073109101WP06,NA,Zahanati_01073109101WP06,01073109101WP06,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,NA,NA,NA,Mrij,Mrij,NA,-5.179563378,36.29349983,http://classic.ona.io/api/v1/files/2398986?filename=pbrtz/attachments/1474549167646.jpg,2
Dodoma,Chemba,Mrijo,Mrijo Chini,NA,Zahanati_wodini,Zahanati_wodini,NA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.178228933,36.29300491,http://classic.ona.io/api/v1/files/2398983?filename=pbrtz/attachments/1474549406184.jpg,NA
Dodoma,Chemba,Songoro,Hamai,Shuleni_01073109061WP04,NA,Shuleni_01073109061WP04,01073109061WP04,communal_standpipe,NA,Not_functional,8 9 7,NA,Functional,NA,less_month,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05212698,36.11342944,http://classic.ona.io/api/v1/files/2399040?filename=pbrtz/attachments/1474528845707.jpg,2
Dodoma,Chemba,Songoro,Hamai,NA,Shuleni B,Shuleni B,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,Tomoko,NA,-5.05216467,36.11355994,http://classic.ona.io/api/v1/files/2399047?filename=pbrtz/attachments/1474529023750.jpg,NA
