region,lga,ward,village,wpt_name,wpt_code,note,select_wpt_name,new_wpt_name,scheme_merge,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,village_merge,wpt_pbr_scheme,scheme_name_change,long,lat,accuracy,wpt_osm,wpt_gps
Dodoma,Kondoa,Itololo,Itololo,Kwa Kirei,NA,,NA,Kwa Kirei,LGA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.80690321,-4.516140966,4,NA,-4.516140965562011 35.80690321120851 1179.3370791279574 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa_Mjore_01013014291WP68,01013014291WP68,,Kwa_Mjore_01013014291WP68,NA,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Itololo,Kwa,Misreporting,35.79702149,-4.523365153,4,NA,-4.523365152717232 35.79702149234199 1174.3640145731156 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa Masai,NA,,NA,Kwa Masai,LGA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.79794035,-4.517425973,4,eb87ee0ccdd3c1d313f8199de4be27244de8af58.osm,-4.517425972537923 35.79794035391287 1166.5753413883021 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa Matei,NA,,NA,Kwa Matei,LGA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.79507812,-4.517806897,4,2bb47ce7ea82f77f26b046d55c1967ed6736d742.osm,-4.5178068972372145 35.79507812203801 1198.0445387522104 4.0
Dodoma,Kondoa,Itololo,Itololo,Mdasiru_01013014291WP67,01013014291WP67,,Mdasiru_01013014291WP67,NA,LGA,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,Itololo,Kwa,Misreporting,35.79369188,-4.517878382,4,NA,-4.517878382078001 35.793691877087525 1217.1097145809001 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa_Mzee_Kimburi_01013014291WP69,01013014291WP69,,Kwa_Mzee_Kimburi_01013014291WP69,NA,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Itololo,Kwa,Misreporting,35.78926282,-4.529086128,4,NA,-4.529086127560263 35.789262818869524 1190.8843255047125 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa Bubu,NA,,NA,Kwa Bubu,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.79071675,-4.52510742,4,21626934172126fa6f88da209d40cdea3eb2f7b5.osm,-4.525107419785924 35.79071675055918 1190.8392469835173 4.0
Dodoma,Kondoa,Itololo,Itololo,Shule ya Msingi _Itololo,NA,,NA,Shule ya Msingi _Itololo,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.79241735,-4.519975512,4,NA,-4.519975512322249 35.79241734513026 1200.2745686196315 4.0
Dodoma,Chemba,Jangalo,Mlongia,Mzee Jololo,NA,,NA,Mzee Jololo,COWSO,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23646267,-5.007535461,4,54f2b63bbd5a32d21a1fcf8f3b5861d1277654cc.osm,-5.007535460910414 36.23646266676536 1320.5861729675516 4.0
Dodoma,Chemba,Jangalo,Mlongia,Msufini,NA,,NA,Msufini,Ntomoko,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23653642,-5.00750415,4,NA,-5.007504150103066 36.23653641651677 1335.78173241118 4.0
Dodoma,Chemba,Jangalo,Mlongia,Kwa Issa Kondo,NA,,NA,Kwa Issa Kondo,COWSO,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23281034,-5.008130286,4,5da4b886cec69d45cd18cf2583f6d74807d9ebc4.osm,-5.008130286128546 36.23281033985408 1318.1526945782816 4.0
Dodoma,Chemba,Jangalo,Mlongia,Ngariba,NA,,NA,Ngariba,Ntomoko,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23273278,-5.008187063,4,NA,-5.008187063152126 36.232732775530835 1324.357698595401 4.0
Dodoma,Chemba,Jangalo,Mlongia,Sokoine,NA,,NA,Sokoine,COWSO,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23202629,-5.004151597,4,04031a0c4316d4c3b2b6c15f7b97f5434afe466b.osm,-5.004151596914376 36.23202628586597 1304.3686193502128 4.0
Dodoma,Chemba,Jangalo,Mlongia,Hamis Mlala,NA,,NA,Hamis Mlala,COWSO,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.22964682,-5.008238446,4,64d806b84884a4a8045f0665704e0d24adaaa872.osm,-5.008238446309699 36.22964681917339 1322.9787638812672 4.0
Dodoma,Chemba,Jangalo,Mlongia,Tangini_A_01073109091WP10,01073109091WP10,,Tangini_A_01073109091WP10,NA,COWSO,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Mlongia,Mlongia,Misreporting,36.23322129,-5.011248446,4,ad514ead5e761d498b83fb521dc42a7ae7fb7d8e.osm,-5.011248445511757 36.233221293846945 1338.4738011258883 4.0
Dodoma,Chemba,Jangalo,Mlongia,Tangini_B_01073109091WP11,01073109091WP11,,Tangini_B_01073109091WP11,NA,COWSO,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Mlongia,Mlongia,Misreporting,36.23516964,-5.009605245,4,8e72342725dafff37f501fbc6c57382d7c926cb7.osm,-5.009605245161484 36.235169644666904 1332.2844787418123 4.0
Dodoma,Chemba,Jangalo,Mlongia,Tangini B_CCM,NA,,NA,Tangini B_CCM,Ntomoko,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.23518917,-5.009651856,4,8e72342725dafff37f501fbc6c57382d7c926cb7.osm,-5.009651856057724 36.23518916799156 1326.7665771357986 4.0
Dodoma,Chemba,Jangalo,Mlongia,Banda_La_Ngozi_01073109091WP02,01073109091WP02,,Banda_La_Ngozi_01073109091WP02,NA,COWSO,communal_standpipe,NA,Not_functional,NA,NA,Functional_needs_repair,NA,NA,Mlongia,Ntom,Ntomoko scheme water points are renovated by COWSO,36.2382152,-5.010569948,4,d9aa89b5beea8f1fd69775e8d2273ef05102c218.osm,-5.0105699477648535 36.238215201114635 1322.938880875569 4.0
Dodoma,Chemba,Jangalo,Mlongia,Bustani_01073109091WP01,01073109091WP01,,Bustani_01073109091WP01,NA,COWSO,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Mlongia,Ntom,Ntomoko scheme water points are renovated by COWSO,36.2388372,-5.008146241,4,0fd08ce8500d610d151ec23cdbe09ed3e321c5a2.osm,-5.008146241189535 36.23883719838631 1324.6055326048547 4.0
Dodoma,Chemba,Jangalo,Mlongia,Shule ya msingi_Mlongia,NA,,NA,Shule ya msingi_Mlongia,Ntomoko,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mlongia,NA,NA,36.2333634,-5.012491923,4,5798713b5c40aa7f28bb1cc7f001c797da7f9ce2.osm,-5.012491923376344 36.233363398867134 1324.3195142042755 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Godown,NA,,NA,Godown,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29298711,-5.180092062,4,8c3c6578894afeb926abcf759785fb28de435284.osm,-5.18009206216086 36.292987110251445 1301.26654851221 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Salumu Nyasuka,NA,,NA,Salumu Nyasuka,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29026469,-5.185930365,4,affc0002120d2819a6900faf743df3dd4e12aa1e.osm,-5.18593036472302 36.290264690203145 1295.394561268574 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Juma Maige,NA,,NA,Juma Maige,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29218113,-5.184951807,4,cd28ddb07fb80e0bd867b66a2b9b3e4b655ec961.osm,-5.184951806687197 36.29218112655439 1298.2324745348892 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Juma Nganyangwa,NA,,NA,Juma Nganyangwa,LGA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.28949308,-5.183720309,4,556d22112a23a0b45fa621ced106ae72ba92463a.osm,-5.1837203090058654 36.28949307841456 1307.496052034545 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Juma Nganyangwa 2,NA,,NA,Juma Nganyangwa 2,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.289453,-5.183698899,4,8274242cb572e9ddb5f32e45d4969192f40734e6.osm,-5.18369889933759 36.28945300042364 1303.42992569939 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Kwa Issa Ndee,NA,,NA,Kwa Issa Ndee,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29142041,-5.181418329,4,91b4c180adfa75490428080230a73fa9480aa003.osm,-5.18141832884868 36.291420408904415 1308.927664378492 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Hamudu Kipara,NA,,NA,Hamudu Kipara,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.28785261,-5.181390048,4,abea84f3dadb59fc285baa071115f1770e0457e7.osm,-5.1813900477874855 36.28785261038543 1302.8814154084969 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Msikitini,NA,,NA,Msikitini,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.28821445,-5.177813482,4,083a773b34ca0670adfb920bb947b1d55fd7ebf0.osm,-5.177813482275096 36.2882144486529 1295.472260002562 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Mama Aziz Nyange,NA,,NA,Mama Aziz Nyange,LGA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.28896288,-5.178098108,4,1f79cfcf21441bbd3e1d3d667859f57e63da300d.osm,-5.178098107819867 36.28896287756925 1317.651075180446 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Halima Haji,NA,,NA,Halima Haji,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.28956335,-5.176177135,4,10fccf60d0e536296a8a28e7b06b453d7799af32.osm,-5.176177134727596 36.28956335129839 1306.5507648451337 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Saidi Cheusi,NA,,NA,Saidi Cheusi,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29408451,-5.177878048,4,435d0b316bc07dda3b1f55b67bc05dbbf7bd03e3.osm,-5.177878048147169 36.29408451311388 1308.5255965663855 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Zahanati_01073109101WP06,01073109101WP06,,Zahanati_01073109101WP06,NA,Mrij,communal_standpipe,NA,Not_functional,NA,NA,Not_functional,NA,NA,Mrijo Chini,Mrij,NA,36.29349983,-5.179563378,4,f3a993153c659355d27c6b328f5e7a1dad65fbe5.osm,-5.17956337777024 36.29349982951933 1297.5566623258258 4.0
Dodoma,Chemba,Mrijo,Mrijo Chini,Zahanati_wodini,NA,,NA,Zahanati_wodini,BRA,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Mrijo Chini,NA,NA,36.29300491,-5.178228933,4,4ad709c0bc2721dbc3d161422da45e3384dd2383.osm,-5.178228932639337 36.293004913932464 1305.234985570779 4.0
Dodoma,Chemba,Songoro,Hamai,Shuleni_01073109061WP04,01073109061WP04,,Shuleni_01073109061WP04,NA,Ntomoko,communal_standpipe,NA,Not_functional,8 9 7,NA,Functional,less_month,NA,Hamai,Ntomoko,NA,36.11342944,-5.05212698,5,fdec987bfcb0752986df507054d9132b2ef6b5aa.osm,-5.05212698 36.11342944 1474.0 5.0
Dodoma,Chemba,Songoro,Hamai,Shuleni B,01013109121WP17,,NA,Shuleni B,Tomoko,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Hamai,NA,NA,36.11355994,-5.05216467,5,6bd3b9dc7abeef08ac0363248d65a47a13e3e9a0.osm,-5.05216467 36.11355994 1481.0 5.0
Dodoma,Chemba,Songoro,Hamai,Zahanati_01073109061WP03,01073109061WP03,,Zahanati_01073109061WP03,NA,Ntomoko,communal_standpipe,NA,Not_functional,9,NA,Functional,less_month,NA,Hamai,Ntomoko,NA,36.11336341,-5.05074097,5,188147b3c1f260c76ab9712850c889cfc5e40e8a.osm,-5.05074097 36.11336341 1478.0 5.0
Dodoma,Chemba,Songoro,Hamai,Kaburu_01073109061WP05,01073109061WP05,,Kaburu_01073109061WP05,NA,Ntomoko,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,Hamai,Ntomoko,NA,36.11190559,-5.05184462,4,8d233c3a0658d1ba1e37e09a97fccefa83e70abd.osm,-5.05184462 36.11190559 1472.0 4.0
Dodoma,Chemba,Songoro,Hamai,Ofisini Kituo cha zamani,NA,,NA,Ofisini Kituo cha zamani,Tomoko,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Hamai,NA,NA,36.11184124,-5.0517171,4,ff6314f321424d2712f7a36dcfc60059503dd211.osm,-5.0517171 36.11184124 1488.0 4.0
Dodoma,Chemba,Songoro,Hamai,Uganda_01073109061WP08,01073109061WP08,,Uganda_01073109061WP08,NA,Ntomoko,communal_standpipe,NA,Not_functional,9 7,NA,Not_functional,NA,NA,Hamai,Ntomoko,NA,36.10883813,-5.05187176,5,490bc777023fee3f22fd880d19261e4eb840d062.osm,-5.05187176 36.10883813 1468.0 5.0
Dodoma,Chemba,Songoro,Hamai,Uganda Kituo cha Zamani,01073109121WP19,,NA,Uganda Kituo cha Zamani,Tomoko,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Hamai,NA,NA,36.10880037,-5.05182517,5,30ed087a33f7589ca69239d146ab26c2c5bbe9dc.osm,-5.05182517 36.10880037 1467.0 5.0
Dodoma,Chemba,Songoro,Hamai,Futo_01073109061WP06,01073109061WP06,,Futo_01073109061WP06,NA,Ntomoko,communal_standpipe,NA,Not_functional,9 7,NA,Not_functional,NA,NA,Hamai,Ntomoko,NA,36.11288093,-5.05330458,4,8962b8d8b57d4ba7b2b4ff9a665c2b4d0e3bdea3.osm,-5.05330458 36.11288093 1467.0 4.0
Dodoma,Chemba,Songoro,Hamai,Kwa Futo Kituo cha Zamani,NA,,NA,Kwa Futo Kituo cha Zamani,Tomoko,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Hamai,NA,NA,36.11282953,-5.05331899,5,69c4d60edb672f3741fa65e40e604f5f23e5f778.osm,-5.05331899 36.11282953 1466.0 5.0
Dodoma,Chemba,Songoro,Hamai,Zambia_01073109061WP07,01073109061WP07,,Zambia_01073109061WP07,NA,Ntomoko,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,Hamai,Ntomoko,NA,36.11427461,-5.05497363,4,beaf05c64bc4fefa2811a19b8dc66dd094b38fda.osm,-5.05497363 36.11427461 1462.0 4.0
Dodoma,Chemba,Songoro,Hamai,Zambia Kituo cha Zamani,NA,,NA,Zambia Kituo cha Zamani,Tomoko,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,Hamai,NA,NA,36.11441156,-5.05499111,5,f4c2c5096471593e6898aa9f10297409250ffa07.osm,-5.05499111 36.11441156 1460.0 5.0
Dodoma,Chemba,Mrijo,Olboloti,Kwa Cheepa Choma,NA,,NA,Kwa Cheepa Choma,Operation Vijijini,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Olboloti,NA,NA,36.2994176,-5.17277351,4,0be169cf88bff9764cee2d8693d9ae7c6e9d18d1.osm,-5.17277351 36.2994176 1299.0 4.0
Dodoma,Chemba,Mrijo,Olboloti,Ndwata_01073109103WP15,01073109103WP15,,Ndwata_01073109103WP15,NA,Olboloti,communal_standpipe,NA,Not_functional,7,NA,Functional,less_week,NA,Olboloti,Olboloti,NA,36.2985578,-5.17448472,3,13ba8d30e8e7d29f2458fa8e45b682bc6217acb8.osm,-5.17448472 36.2985578 1308.0 3.0
Dodoma,Chemba,Mrijo,Olboloti,Shuleni_01073109103WP14,01073109103WP14,,Shuleni_01073109103WP14,NA,Olboloti,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Olboloti,Olboloti,NA,36.30012416,-5.17627292,5,9a5b212269d2cbb575cf0a717bd2481c82eca6cd.osm,-5.17627292 36.30012416 1307.0 5.0
Dodoma,Chemba,Mrijo,Olboloti,Yasini_01073109103WP16,01073109103WP16,,Yasini_01073109103WP16,NA,Olboloti,communal_standpipe,NA,Not_functional,7,NA,Functional,less_week,NA,Olboloti,Olboloti,NA,36.29724448,-5.17843587,4,0f789e15d436d90478c4f197d11628d415a9bade.osm,-5.17843587 36.29724448 1304.0 4.0
Dodoma,Chemba,Mrijo,Olboloti,Machuri_01073109103WP17,01073109103WP17,,Machuri_01073109103WP17,NA,Olboloti,communal_standpipe,NA,Not_functional,7,NA,Functional,less_week,NA,Olboloti,Olboloti,NA,36.30074588,-5.18053726,4,ff1108da72b36e083d6b9218c5e7afb4d663dd17.osm,-5.18053726 36.30074588 1303.0 4.0
Dodoma,Chemba,Mrijo,Olboloti,Kwa Idd Maslah,NA,,NA,Kwa Idd Maslah,Olboroti,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,Olboloti,NA,NA,36.29748292,-5.18058947,4,7c100434bf866370d113d31c861f97f88e84a8e8.osm,-5.18058947 36.29748292 1299.0 4.0
Dodoma,Chemba,Mrijo,Olboloti,Kwa mzee ifala,NA,,NA,Kwa mzee ifala,BRA,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,Olboloti,NA,NA,36.29903688,-5.18371952,5,41670aae0104a37855a7b5d057a8ee00cf305947.osm,-5.18371952 36.29903688 1302.0 5.0
Dodoma,Chemba,Mrijo,Olboloti,Twalib_01073109103WP19,01073109103WP19,,Twalib_01073109103WP19,NA,Olboloti,communal_standpipe,NA,Not_functional,7,NA,Functional,less_month,NA,Olboloti,Olboloti,NA,36.2993016,-5.18522243,4,9588941cd785445ed061473320ad807e1276bdd6.osm,-5.18522243 36.2993016 1301.0 4.0
Dodoma,Chemba,Mrijo,Olboloti,Shaibu_01073109103WP18,01073109103WP18,,Shaibu_01073109103WP18,NA,Olboloti,communal_standpipe,NA,Not_functional,9,NA,Functional,less_week,NA,Olboloti,Olboloti,NA,36.29769376,-5.18530796,3,2025a6fe759ee702337b636381e9b9f18ea0c9d2.osm,-5.18530796 36.29769376 1302.0 3.0
Dodoma,Chemba,Mrijo,Olboloti,Kwa Yakubu Mapanga,NA,,NA,Kwa Yakubu Mapanga,BRA,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,Olboloti,NA,NA,36.29455002,-5.18580915,3,8f9f9cb20782fdadf2c881d1dafea5dfb12359bc.osm,-5.18580915 36.29455002 1300.0 3.0
Dodoma,Chemba,Mrijo,Olboloti,Twalib_01073109103WP20,01073109103WP20,,Twalib_01073109103WP20,NA,Olboloti,communal_standpipe,NA,Not_functional,9 7,NA,Functional,less_month,NA,Olboloti,Olboloti,NA,36.29506657,-5.18446825,3,4ccfe661a5ebabc5c9ef59d1b18845d6c5eeaea8.osm,-5.18446825 36.29506657 1303.0 3.0
Dodoma,Chemba,Mrijo,Olboloti,Kwa Issa Jiwe,NA,,NA,Kwa Issa Jiwe,BRA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Olboloti,NA,NA,36.29557659,-5.18311731,4,5af802542f4eaa90f274775616bf0ba207a5018b.osm,-5.18311731 36.29557659 1299.0 4.0
Morogoro,Morogoro,Mvuha,MSONGE 2,Kwa masenga,NA,,NA,Kwa masenga,Holand,handpump_borehole,NA,Not_functional,NA,NA,NA,NA,NA,MSONGE 2,NA,NA,37.8510399,-7.1434488,5,fe300faab8e2476eb75dd3bd90517692ad94e2aa.osm,-7.1434488 37.8510399 142.60000610351563 5.0
Morogoro,Morogoro,Mvuha,MSONGE 2,Kwa zainabu huseni,NA,,NA,Kwa zainabu huseni,VILLAGE,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,MSONGE 2,NA,NA,37.8497265,-7.1582471,5,61fd3f3003e3674af18a65ccc58f52cc7e82cfcd.osm,-7.1582471 37.8497265 127.0999984741211 5.0
Morogoro,Morogoro,Mvuha,MSONGE 2,Ramachandran China,NA,,NA,Ramachandran China,Village,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,MSONGE 2,NA,NA,37.8492123,-7.1592253,4.5,8f0c07b2f6ba4bf0084c99fcaa97f46a2fd58b2b.osm,-7.1592253 37.8492123 121.30000305175781 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_Roman_05023043031WP40,05023043031WP40,,Kwa_Mzee_John_Roman_05023043031WP40,NA,Holand,handpump_borehole,NA,Not_functional,1 6 7,NA,Not_functional,NA,NA,Dala,NA,NA,37.8488411,-7.289307,5,fecf7232efaa9752dcc2fc66d8e3222de6a2e6d3.osm,-7.289307 37.8488411 133.0 5.0
Morogoro,Morogoro,Mvuha,Dala,Shuleni,NA,,NA,Shuleni,Holand,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,Dala,NA,NA,37.8482907,-7.2784064,4.5,605bad0aa22d378c177e805522908c247de83325.osm,-7.2784064 37.8482907 132.1999969482422 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_05023043031WP39,05023043031WP39,,Kwa_Mzee_John_05023043031WP39,NA,Holand,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,Dala,NA,NA,37.8485426,-7.2634131,4.5,033d173548451c92102defb9ac3c02e71a58d0fa.osm,-7.2634131 37.8485426 135.5 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa mzee Pembe,NA,,NA,Kwa mzee Pembe,World bank,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Dala,NA,NA,37.8636086,-7.2119808,5,445a76b59dbb51e272b6836ad00a3b474df5162b.osm,-7.2119808 37.8636086 98.30000305175781 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa zuwewe,NA,,NA,Kwa zuwewe,World bank,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Dala,NA,NA,37.861516,-7.2130746,4,0c4b73983d74e612e45318ef5aed645e4202e8d6.osm,-7.2130746 37.861516 103.69999694824219 4.0
Morogoro,Morogoro,Mvuha,Dala,Kwa Musa Kuwe,NA,,NA,Kwa Musa Kuwe,Word bank,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Dala,NA,NA,37.8591497,-7.2114109,5,fcd5273e3cb47760ba386f4ad7059f49beb82e76.osm,-7.2114109 37.8591497 106.69999694824219 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa Mawimbi,NA,,NA,Kwa Mawimbi,Holand,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Dala,NA,NA,37.857841,-7.209278,5,0ae47f377f259e910153d38751d6114a6519d2e3.osm,-7.209278 37.857841 113.4000015258789 5.0
Morogoro,Morogoro,Mvuha,Dala,Shule ya msonge dala,NA,,NA,Shule ya msonge dala,World bank,communal_standpipe,NA,Not_functional,2,NA,NA,NA,NA,Dala,NA,NA,37.8547276,-7.2076956,4,c935f09924b4d5745591f442bdfd5dff93ce958d.osm,-7.2076956 37.8547276 101.30000305175781 4.0
Morogoro,Morogoro,Mvuha,Dala,Kwa mzelu,NA,,NA,Kwa mzelu,World bank,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Dala,NA,NA,37.8557112,-7.2016829,4,d7b17de7ac04cf83aee9752769a5eddb4146141a.osm,-7.2016829 37.8557112 113.9000015258789 4.0
Morogoro,Morogoro,Mvuha,Dala,Kwa Daudi,NA,,NA,Kwa Daudi,Holand,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,Dala,NA,NA,37.8521804,-7.1991437,5,a36ef7b3d4f5faf0e21c337320e2e4dcaff0944d.osm,-7.1991437 37.8521804 96.69999694824219 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa shomari luferegu,NA,,NA,Kwa shomari luferegu,Holand,handpump_borehole,NA,Not_functional,1 3 7,NA,NA,NA,NA,Dala,NA,NA,37.8521084,-7.1999658,4.5,1e66ddd4d3e984181268e3f559b04284c3a40f4d.osm,-7.1999658 37.8521084 97.69999694824219 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Malongoza_05023043031WP14,05023043031WP14,,Kwa_Mzee_Malongoza_05023043031WP14,NA,World  bank,communal_standpipe,NA,Not_functional,2,NA,Not_functional,NA,NA,Dala,Mvuh,NA,37.8513283,-7.2009733,3.5,753f830e2b66891b5410909f2e154d18c7e09f33.osm,-7.2009733 37.8513283 103.5999984741211 3.5
Morogoro,Morogoro,Mvuha,Dala,Kwa maleta,NA,,NA,Kwa maleta,Holand,communal_standpipe,NA,Not_functional,1 6 7,NA,NA,NA,NA,Dala,NA,NA,37.850844,-7.2022338,4.5,bcee60662eb7066c86f5e2b1b41c291ff9f60f00.osm,-7.2022338 37.850844 119.80000305175781 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa mzee mzelu,NA,,NA,Kwa mzee mzelu,Holand ,handpump_borehole,NA,Not_functional,1 6,NA,NA,NA,NA,Dala,NA,NA,37.8565689,-7.2014229,5,2d93e1249aa41b1c654a05dc6edf3c4807da8708.osm,-7.2014229 37.8565689 105.30000305175781 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa_Zingizi_05023043031WP11,05023043031WP11,,Kwa_Zingizi_05023043031WP11,NA,Holand,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,Dala,NA,NA,37.8552047,-7.2038655,4.5,7562d375344c632741f3fc4ad29387238e16dcfe.osm,-7.2038655 37.8552047 95.30000305175781 4.5
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mkono_05023043031WP10,05023043031WP10,,Kwa_Mkono_05023043031WP10,NA,Holand,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,Dala,NA,NA,37.8566787,-7.2067262,5,fa37315eb40e706ee0db87058ae82a378ef0cdb8.osm,-7.2067262 37.8566787 103.5 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Lukinga_05023043031WP08,05023043031WP08,,Kwa_Mzee_Lukinga_05023043031WP08,NA,Holand,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,Dala,NA,NA,37.8572689,-7.2086941,5,4f0c4454df74cc08bc83ae480d6cf0ea9a237b47.osm,-7.2086941 37.8572689 93.30000305175781 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa lungole,NA,,NA,Kwa lungole,Holand,handpump_borehole,NA,Not_functional,1 3 7,NA,NA,NA,NA,Dala,NA,NA,37.859227,-7.2099522,4.5,644caacafb2c8951d2d5662fde4c124c2915dae1.osm,-7.2099522 37.859227 98.69999694824219 4.5
